latitude,longitude,previous_earthquakes,max_magnitude
33.1155,-116.517,14,7.71533438737935
58.2983333333333,-154.948166666667,9,3.591036277978636
31.672,-104.199,16,3.918402773773554
31.625,-104.359,15,5.856833861983988
61.7715,-149.6538,10,8.81370700004703
-18.1055,168.125,6,3.4720274948172616
63.5016,-148.3893,5,5.248624528406186
32.908,-115.5516667,18,5.724099447055077
61.9495,-149.8186,8,8.187341088360542
35.8668327331543,-120.411666870117,12,6.490420210433349
46.80016666666667,-123.51383333333334,13,3.876997895316248
19.289,-155.2225,3,3.685255924654446
52.3363333333333,-174.2355,13,6.591210807867297
32.976,-116.319,17,3.234737774533941
38.8203315734863,-122.813003540039,17,6.334755616724142
19.1641674041748,-155.489501953125,2,6.561169187430958
19.1888332366943,-155.496337890625,14,6.138009182990693
36.769,-116.2581,17,3.9001491680617675
17.9401666666667,-66.8493333333333,9,3.197397660100065
19.3875007629395,-155.292999267578,3,7.439054537441236
53.9093333333333,-166.385833333333,1,6.856822483880244
62.0276,-151.2129,12,7.878340136122942
61.0824,-150.6416,14,4.395036335749149
61.3302,-146.7735,4,6.451143635697892
33.4836667,-116.4538333,15,8.966067479913935
33.5233333,-116.5303333,19,6.920187945835703
19.1641674041748,-155.478668212891,19,3.769822514534482
19.3255,-155.247833333333,19,8.39115577678282
63.2893,-151.3986,6,5.851966972751634
19.1938323974609,-155.375335693359,18,4.3176055264170445
36.1863333333333,-89.4968333333333,17,8.138769160478553
33.4706667,-116.7558333,5,6.301376386183213
17.9341666666667,-66.2946666666667,5,8.551121903306205
36.6931648254395,-121.366996765137,0,4.871338207771932
58.2483333333333,-155.138833333333,3,3.0557688204957856
4.2862,-75.8571,18,8.149902293278583
36.9399,-116.0881,9,7.62475249982865
19.312,-155.22,11,4.129651742392002
46.202333333333335,-122.19,7,4.5821331606298275
36.7526,-116.2783,9,4.200314217401114
59.438,-152.7297,8,4.2806707265098085
19.1494998931885,-155.481338500977,10,7.959702086070235
36.9414,-116.104,13,3.1660549884793396
35.3863333,-118.2215,16,5.8509781884020695
38.8370018005371,-122.75333404541,18,7.419128489737045
19.3861666666667,-155.242666666667,4,3.4768220212699132
34.3503333,-116.457,12,7.3827808231919
19.4584999084473,-155.231338500977,15,8.447451833231217
19.4451675415039,-155.413833618164,11,7.0297859261826785
58.1815,-155.292833333333,8,7.884808634861329
61.3245,-152.2695,17,7.928712093417206
61.2843333333333,-152.355666666667,10,6.931494248310614
-6.6211,147.4037,3,7.1737059901276865
61.6671,-149.6997,13,8.42810845538807
19.1714992523193,-155.47917175293,2,6.509056125681521
60.1379,-152.97,17,4.144164377762329
60.012,-153.086833333333,7,7.178206353134206
53.8736666666667,-166.913333333333,3,5.416667950571358
19.2035007476807,-155.49299621582,6,6.647832870682814
64.4977,-146.9225,8,8.522775092109963
-6.3572,149.7145,13,8.29227674398032
36.955,-116.0729,2,5.915384235862419
-18.2728,-70.6548,17,7.6391391748571476
34.14,-84.04,0,6.9157990374190845
63.3967,-149.3675,12,7.667159591155886
37.2046,-117.3595,11,6.757974467063837
46.3315,-122.24066666666668,12,3.2293841242759806
64.3069,-148.3752,3,5.512104720932419
19.378999710083,-154.934326171875,7,4.489932970811535
19.3115,-155.220666666667,9,5.8982946385726756
60.2269,-150.7733,14,3.8175656237553404
61.1133333333333,-152.549833333333,8,7.887284340277619
36.7051,-117.3675,19,6.573184132679524
65.5752,-144.8801,3,7.1351798097100785
54.1423333333333,-165.9175,12,4.930392669588527
36.9375,-116.0953,9,6.297763952251178
36.9107,-116.099,17,3.887268274790113
19.3028335571289,-155.214340209961,6,5.318892671816063
19.4646663665771,-155.140167236328,12,8.983438175444192
46.827,-110.736,11,3.008071086389384
61.2519,-146.8821,5,7.444164404539249
-55.1718,-28.8828,1,5.646900429611592
38.7931671142578,-121.485168457031,11,5.0745874352811144
58.4456666666667,-154.363833333333,10,8.296433335339792
36.9422,-116.088,14,8.629056002608362
52.7538333333333,-169.8765,6,6.585704151840116
59.9828333333333,-153.058,8,4.123615718650001
36.9416,-116.0849,6,4.559054139456885
61.3304,-148.0728,14,8.757430979692835
52.6931666666667,-169.87,11,6.287929301825351
36.7109,-116.0913,14,5.613969550678078
60.3996,-147.7614,11,5.402167117022526
46.1165,-111.396833333333,8,4.165527995937534
61.2893333333333,-152.329333333333,18,8.095107947290781
61.9246,-150.0826,10,8.370288394807334
57.7858,-155.3239,1,7.927898186678058
19.1668338775635,-155.354995727539,15,4.051601233449045
59.9863333333333,-153.063,10,4.572266575657303
54.1581666666667,-165.925,10,5.508558234740089
59.9241,-151.4348,1,7.861780893443003
34.1513333333333,-84.0328333333333,5,5.410176521596026
54.147,-165.9195,17,3.2762185898756293
35.6228333,-117.4715,9,5.424099107418089
37.5115,-118.826166666667,19,7.41174804636037
36.719,-116.08,2,8.057736820181455
57.6324,-155.3948,12,3.426865923641785
31.626,-104.129,11,7.210392350140614
37.5106658935547,-118.833503723145,10,4.128012276874558
37.640998840332,-122.047332763672,3,5.080760473620122
54.1476666666667,-165.925333333333,3,3.741866356278143
33.5245,-116.7315,6,8.254116170907533
-43.1731,-75.6604,13,6.537825644347172
33.85,-116.1473333,4,8.468414931473504
37.8203315734863,-122.029998779297,3,6.2978820268189635
63.1168,-151.5449,5,6.156238777362185
59.6458,-152.7847,6,6.93861385610041
31.634,-104.38,3,6.8767908199065415
62.2609,-151.0329,15,6.268526700428639
37.5115013122559,-118.834999084473,5,7.811149712621396
53.9016666666667,-167.058,5,4.922991828450568
33.64,-117.9036667,10,8.147300872269621
19.17799949646,-155.480331420898,1,6.402742633235987
51.7515,-177.474666666667,5,6.72603316021336
-3.455,128.2527,2,5.649233624451265
31.676,-104.203,9,5.977054648124221
32.6408333,-115.7325,10,3.9063771339771876
32.6376667,-115.716,14,7.710739510416448
47.02816666666666,-122.97883333333333,6,8.570201390247686
33.6401667,-117.898,17,4.667820732040477
61.3015,-152.275,17,6.6220046981516125
31.602,-104.527,14,5.183437452656271
31.609,-103.978,1,7.109744364325243
33.63,-117.9046667,12,5.987634949025334
33.6311667,-117.9098333,4,4.181481015334926
19.3158340454102,-155.214996337891,11,5.793187283198693
-55.1304,-28.9057,10,3.44739426083352
58.1676666666667,-155.3815,4,8.010993035149342
38.7928352355957,-122.748497009277,16,8.520828276449237
40.699,-74.7633,5,5.910606692132546
19.4003333333333,-155.262833333333,2,3.0622131828468815
59.8968,-152.6839,10,7.920533098232388
38.7863349914551,-122.74299621582,10,4.217566769928421
33.6438333,-116.7095,3,4.69552452629331
-55.3027,-29.1944,4,7.53289437430152
-55.1773,-29.1133,10,8.119131842429098
19.3135,-155.211666666667,8,3.1052204631285254
19.3135,-155.217833333333,11,6.516982177339884
19.3151666666667,-155.219333333333,4,8.353366377642825
51.9041666666667,179.591,4,5.110677986567608
54.1185,-165.947,1,6.537238543412689
38.6754989624023,-122.887336730957,16,6.745490121418465
38.8370018005371,-122.834503173828,4,5.154185909965424
-3.0147,141.877,8,5.676071778862659
32.8905,-115.5185,18,7.7015482910735
38.7758331298828,-122.744163513184,4,7.613131000086293
54.1108333333333,-165.949666666667,9,7.4970393872170735
32.9778333,-116.3128333,13,6.3337762482533275
32.8778333,-115.5178333,18,7.3555273332185855
35.9635,-117.6583333,8,3.1723351384244878
57.6878333333333,-156.099333333333,8,6.99463107152356
54.1193333333333,-165.951166666667,17,8.288688188095254
38.8443336486816,-122.832000732422,16,6.248210217927636
54.1156666666667,-165.943833333333,19,7.073950155765154
54.1168333333333,-165.944166666667,17,3.4769996610016913
52.8258333333333,-169.867,0,5.184961237937133
63.2123,-151.3157,10,7.468136206399072
33.5833333,-116.806,2,6.677811572487139
52.3376666666667,-174.188,15,5.865491057389587
52.3401666666667,-174.168833333333,10,4.595180564488436
52.3363333333333,-174.194166666667,5,4.631779766142759
52.341,-174.2325,18,6.40136583408203
34.2568333333333,-92.5476666666667,8,6.370509857222357
65.5245,-144.8497,3,5.734328070711294
33.8785,-117.5001667,0,7.044391423481503
52.3353333333333,-174.1885,4,8.648530852027697
52.3375,-174.220666666667,15,8.507727436664233
52.3346666666667,-174.231666666667,19,3.7101936196763017
52.3431666666667,-174.145166666667,4,6.896660517172636
52.3373333333333,-174.187333333333,8,4.700681215250057
51.9668333333333,178.413166666667,1,6.348218253241343
52.3398333333333,-174.219,3,4.257867407175328
52.3415,-174.236833333333,9,6.895945489874105
38.8443336486816,-122.83032989502,2,8.969543848833384
58.7162,-153.5325,0,8.661034562966059
38.8461685180664,-122.831665039062,5,3.6809938670709226
47.174,-114.019166666667,15,7.004687474395958
51.759,-177.478166666667,3,6.828466489588545
65.1995,-147.0527,14,3.63657548885674
31.675,-104.197,13,3.3972156169062857
34.068,25.5982,15,8.612220852143253
51.7576666666667,-177.470833333333,2,8.832504371445383
38.8351669311523,-122.799003601074,3,5.590589408923418
46.9143333333333,-112.5215,5,5.985625704357654
38.835334777832,-122.816497802734,0,5.883675804995958
51.9363333333333,179.382166666667,2,8.104248654610997
46.0163333333333,-112.459833333333,9,7.269590502632793
34.9435,-97.32766667,11,4.17553858804934
31.676,-104.181,19,8.917222278488707
-7.1889,121.0828,6,5.7849179531099235
60.921,-151.7879,6,4.308001695111624
38.7924995422363,-122.757331848145,15,7.4580349069387255
38.8226661682129,-122.843170166016,5,7.0764380824574165
61.1963333333333,-152.249666666667,7,6.4649092196472004
38.8321647644043,-122.815002441406,10,8.48576363084164
-22.3366,-70.1649,15,7.835112339853364
62.4874,-153.1466,18,6.464576478541329
63.5386,-151.0136,7,4.117432038583631
31.522,-104.008,5,8.127210630061894
51.8426666666667,179.62,4,6.840958297792372
61.722,-147.5244,19,4.887673098649191
38.8308334350586,-122.791831970215,6,6.425786460730267
31.64,-103.994,12,3.043595515754151
19.2811660766602,-155.401672363281,1,6.542674959281206
60.0131666666667,-153.046333333333,8,3.4497082601626055
58.2328333333333,-155.123166666667,2,5.495741444254551
51.8015,-178.843666666667,13,8.089702787833666
34.5761667,-117.2516667,6,8.687224214819146
36.2185,-95.85983333,15,6.499675291826014
-20.5543,-69.1454,9,7.552037381711773
24.1681,121.6971,5,7.61946012343338
61.3165,-152.270666666667,17,8.378376878033972
32.9168333,-116.2395,11,7.623466360857056
38.8224983215332,-122.813667297363,3,8.213118606492936
19.1854991912842,-155.365005493164,6,8.08394092049779
36.6302,-116.2857,0,8.068404893813522
36.1166667,-117.884,5,6.080094244567073
33.3913333,-116.339,4,7.376168396945357
51.8086666666667,179.566666666667,14,4.977832090682285
36.7517,-116.28,0,3.0010228304015425
60.0433333333333,-153.117166666667,1,7.169306635801286
36.3643341064453,-120.423332214355,19,7.935298442475725
31.517,-104.012,15,6.90431440108332
33.3458333,-116.2333333,6,7.0821129836168275
38.8356666564941,-122.782836914062,19,7.3678226878830735
65.2538,-148.9856,1,7.248566126393386
34.442,-117.909,9,4.917102976104911
32.4368333,-115.1688333,14,4.586542826949888
38.7863349914551,-122.766830444336,14,4.322550379657266
44.3191666666667,-115.180666666667,5,6.344161310380111
31.681,-104.421,10,5.782994979262855
38.8291664123535,-122.852500915527,13,6.627467813684788
45.07983333333333,-120.99216666666666,11,7.902539750738046
35.6475,-117.4786667,10,5.381251171352643
60.0096666666667,-153.140333333333,18,6.833616073243769
52.7565,-169.884333333333,13,6.421814336715163
31.678,-104.426,8,3.625202117591376
-2.9965,138.2797,13,4.4981003998759945
-9.0417,116.8871,14,4.256535284983753
61.5881,-149.967,19,5.768223036567525
38.751335144043,-122.717002868652,18,4.888184474480127
38.7958335876465,-122.785835266113,19,7.226027005791744
51.866,-177.914166666667,12,8.173110239512564
63.2994,-149.9155,10,8.346312433964394
58.318,-154.964666666667,2,8.616652724495705
35.6631667,-117.5108333,3,6.907848450086889
38.8191680908203,-122.821998596191,5,5.979737588147371
58.1755,-155.278333333333,2,7.503607925034689
60.927,-150.9656,14,8.228181204684008
51.7708333333333,-177.4605,19,3.6533063389852485
19.2724990844727,-155.379165649414,18,8.46275148652845
38.8349990844727,-122.816833496094,10,7.729511625350907
51.7638333333333,-177.467,15,3.42910109290298
60.9402,-151.1032,8,4.460402330524112
33.4653333,-116.5625,8,3.8059675894477425
47.76433333333333,-122.383,0,5.795022853685628
38.8333320617676,-122.801498413086,1,4.63524024309191
60.2661,-149.8968,3,7.402073760738553
20.1650009155273,-155.729995727539,12,6.737291090835117
18.0278333333333,-66.8351666666667,8,6.777946638854167
50.1322,147.6405,1,6.788503936698967
65.802,-143.6775,12,4.995421135446239
35.7756667,-117.5891667,5,4.542741072917554
33.471,-116.4975,8,4.735751383802821
19.0585,-66.6838333333333,3,8.447123540928226
38.8139991760254,-122.820503234863,15,7.8836757102076405
19.3621666666667,-155.086,8,7.535732307897382
55.3608,-157.0519,11,4.856024337136178
38.8048324584961,-122.770332336426,0,3.563635467728371
37.5058326721191,-118.841331481934,18,4.3049736144958475
38.5115,-112.902166666667,6,3.5358883261866163
66.4793,-147.7519,18,7.511551359828177
38.800666809082,-122.751998901367,18,6.4802433351292414
61.4281,-146.6071,10,3.63991666120584
38.8241653442383,-122.802001953125,11,4.9856162016400285
33.0323333,-116.2958333,8,3.8643796870861022
62.1245,-151.2338,11,3.3331871462053577
35.7026,-116.548,8,3.972495771045054
38.8216667175293,-122.844169616699,14,8.873265426857317
33.7211667,-116.8406667,2,3.9092008334955892
62.0677,-151.8442,14,8.18400456535409
33.2843333,-115.689,14,5.6039200981086985
51.7751666666667,-177.486,8,5.562065724741312
36.7234992980957,-121.119667053223,17,8.45296166097898
65.5532,-145.9759,1,3.5757455630144372
33.2705,-116.4353333,18,5.115933490233084
36.7304,-115.8931,5,7.043574653109051
19.2189998626709,-155.374160766602,16,8.70347432243343
60.8397,-146.8471,9,7.907052364119991
62.8234,-151.3937,12,4.192564726009778
46.19416666666667,-122.18883333333332,19,5.61811619293403
51.9603333333333,179.497333333333,15,7.46627773591372
51.9233333333333,179.590166666667,14,7.217121645492641
62.6735,-149.2079,9,8.138366528205811
38.8463325500488,-122.815002441406,14,6.391939132226957
54.8193333333333,-163.9555,17,4.376222334297285
63.3081,-145.3802,17,8.344903536251712
54.13,-165.9005,9,3.998594058138007
36.5364990234375,-121.117668151855,5,5.958801897960273
33.6495,-116.706,7,6.071662961361595
57.6433,-153.4323,2,8.936259568363202
62.7412,-149.5354,18,5.586615190226301
51.8701666666667,-177.855,7,4.418206372312775
40.7051,84.2414,17,7.281299690735948
61.2891666666667,-152.333666666667,13,3.0024847094306297
35.9676667,-117.6496667,15,7.669708972135865
48.23883333333333,-121.67816666666668,1,7.4770506305389635
61.2881666666667,-152.2905,3,4.394866782311949
61.2966666666667,-152.282833333333,1,4.740917540893258
60.0661666666667,-153.071666666667,4,4.13758695073863
31.6492,-104.4272,19,7.880191496797816
31.634,-104.374,13,3.7153558871229118
60.013,-153.109166666667,10,7.013257060149545
31.68,-104.421,14,7.162688839715658
51.7365,-176.843166666667,9,8.866632074512477
60.7962,-150.5041,14,4.40220648050636
19.3906666666667,-155.271833333333,8,8.464272444368486
35.6815,-117.5415,3,5.742868087229361
38.8188323974609,-122.823501586914,0,3.844742157930006
51.7615,-177.468833333333,8,6.836444272534516
62.0069,-148.5719,19,8.769649493881062
33.2786667,-116.2421667,13,6.759392689702083
59.7539,-29.9123,3,7.780665378372147
38.8235015869141,-122.765502929688,10,8.20132724039668
38.49,-112.897,12,4.3131154133315235
63.4484,-147.5361,3,4.884407000651063
19.4073333740234,-155.2431640625,4,3.518343029725643
61.7878,-146.8101,17,4.2938105713667305
31.672,-104.549,13,7.734884804488058
47.4347,-70.0302,3,5.467499092726022
64.6858,-147.6077,2,3.564312637610974
17.6716,-68.34,1,7.467919422368298
35.5078333,-118.3891667,1,6.048154141393778
56.1646666666667,-159.374833333333,6,6.927564139290172
13.6834,-91.8598,13,3.061280972229281
60.0658333333333,-153.052,14,6.47564605776493
46.20283333333333,-122.18683333333334,11,3.518449623801956
57.0571666666667,-135.757666666667,0,7.572422018753431
51.8551666666667,-177.795333333333,9,3.818616685462756
18.626,-68.6285,12,6.069255083912019
38.8334999084473,-122.818496704102,2,7.812606740176243
34.1018333,-116.6295,7,4.766842288577808
51.6391666666667,-178.759833333333,16,5.449284444953614
59.9618333333333,-152.938833333333,16,5.967520974760125
52.0776666666667,-176.131333333333,11,6.394700640484007
48.88583333333333,-123.09633333333332,9,6.048611890865483
26.8865,140.4093,16,6.535942218344034
38.7798347473145,-122.757499694824,11,6.038118819611078
35.8001670837402,-120.733497619629,19,7.303496980436748
35.8006667,-117.6271667,0,8.158075273181844
62.2146,-150.9595,13,8.964273989341596
27.9856,130.1874,18,6.072423379302682
63.5642,-151.9389,16,6.484808860235307
38.8081665039062,-122.821334838867,18,3.551181871011134
19.2113342285156,-155.477172851562,11,3.352582742370729
47.6405,-121.75266666666668,0,5.311826541532152
61.4065,-150.0694,18,4.170699103519231
36.7687,-116.2688,7,3.5948225805363014
46.203,-122.19083333333332,18,4.761456405560669
64.3799,-145.7792,1,8.650364489721131
57.5167,-156.7097,13,5.920792842864733
-4.9767,154.1146,16,3.458019416390721
60.024,-153.042833333333,18,5.92502399439545
64.7057,-147.9675,7,8.494031708287197
33.5868333,-116.8066667,0,7.0873386951905735
32.8895,-116.0161667,13,4.357170821990172
33.7521667,-116.9728333,9,7.4897413440076415
57.2278,-154.8968,3,6.726843263785363
35.705,-117.5536667,16,8.823269059108593
61.3947,-146.8038,0,8.539760908692038
-24.0104,-66.864,9,5.711857301944885
19.386999130249,-155.283660888672,8,8.50515932088698
19.6368,-70.9676,8,7.1634744421193215
35.5546,140.7552,12,7.632286805805585
65.983,-147.9785,2,8.390481349532635
57.7639,-156.6179,19,8.785809699398207
38.8348350524902,-122.791999816895,16,6.256280388648398
38.8201675415039,-122.813003540039,19,3.11494663021915
31.526,-104.013,14,3.4049969790969583
36.8278350830078,-121.578330993652,14,8.086597282372523
36.8294982910156,-121.582496643066,8,7.764019458687691
35.0416667,-117.667,1,4.459845697602193
34.5675,-116.4623333,8,6.346483332140038
19.157,-66.6496666666667,1,5.626523314406501
35.8871667,-117.7023333,7,3.0212467299706267
31.692,-104.073,10,5.489531551557786
38.8066673278809,-122.81233215332,17,7.979276991983268
35.4826667,-117.5043333,11,3.7344427266480844
62.3571,-149.0707,18,4.028484680190022
19.3933334350586,-155.280670166016,11,6.302184995255392
35.9558333,-117.9268333,13,4.1278146468156764
60.0491666666667,-153.060333333333,8,6.340405883635196
19.1753330230713,-155.481002807617,15,4.5479244152352205
19.2261666666667,-66.719,16,3.474801709682009
38.8101654052734,-122.820335388184,5,5.261385217949847
58.2626666666667,-154.938833333333,19,6.172828107652282
31.739,-104.546,12,3.596865600642852
58.258,-154.923333333333,12,6.002844239957203
46.54983333333333,-121.37333333333332,17,4.693823937338732
19.1918,-66.677,2,3.9958842929835727
-18.2718,-174.5986,12,7.507583836005552
36.7162,-116.0478,12,6.954603676504978
35.64383333,-98.07566667,12,3.106338048018575
48.09,-121.944,9,6.323846418228316
54.145,-165.9035,11,5.470684966857644
34.9876667,-118.1948333,10,4.2435361455301415
58.9352,-154.2099,11,4.557266275873872
35.9147,-115.1202,10,7.92543166639243
61.9061,-149.3476,14,6.362259643338536
38.8041648864746,-122.782333374023,15,8.683058673020403
38.7789993286133,-122.758499145508,12,4.514260334530977
36.7464981079102,-121.483833312988,16,7.6666240398115875
33.6341667,-117.907,15,8.703338655877086
61.2851666666667,-152.334833333333,12,5.735119708929588
55.0481666666667,-162.235166666667,6,8.437581630051632
-17.4565,-178.8373,15,3.7689741157394336
32.4305,-115.1671667,10,5.145986006249295
19.1791667938232,-155.490997314453,0,8.32520955375265
38.8139991760254,-122.817337036133,16,6.707281266761095
53.9366666666667,-166.928,19,3.3729315759349277
37.0399,-118.2348,6,8.626382215550908
46.341,-111.616833333333,5,4.805009270837441
60.52,-152.0461,2,7.108826991785813
58.6685,-155.0456,12,4.647277531123667
31.536,-104.009,4,4.46684362593232
35.6728333,-117.5243333,8,8.04481225804394
64.5649,-153.8416,18,8.206598252338596
55.0471666666667,-162.238166666667,3,8.714535047786898
38.7983322143555,-122.75,9,8.576400378724305
61.8994,-148.2306,6,7.302180117359862
31.512,-104.006,3,4.41743818898496
31.521,-104.018,15,7.02046662299862
35.3176667,-118.5201667,6,7.621790206718472
31.518,-104.018,19,8.081737637775745
38.5103340148926,-119.510833740234,8,3.2353564671071666
33.0236667,-115.9923333,19,8.801043850094615
63.2692,-151.8355,17,4.308834578943631
58.5963333333333,-154.334166666667,13,5.977320994582473
38.8028335571289,-122.782165527344,0,7.4855000715920355
37.9228324890137,-121.956169128418,19,3.117271534312811
51.603,177.9268,0,5.12811422741337
38.8261680603027,-122.762832641602,14,7.186037184461352
40.698,-74.7722,10,6.335340846736922
51.83,-176.024,6,7.882531169031459
